t,u0,u1,y0,y1,yT0,yT1
0.434,1.0,0.0,0.00036382877930908006,4.81204627667832e-05,0.00035389866247302967,5.715400172331393e-05
0.436,1.0,0.0,0.0003624376458976925,4.7861112465864605e-05,0.00034677503392508227,6.943163047793454e-05
0.438,1.0,0.0,0.0003610648532693778,4.7613133092466863e-05,0.00037085573908386563,4.8645429015223384e-05
0.44,1.0,0.0,0.00035971090966904225,4.7376458277959304e-05,0.00035558024146586264,4.537213512164599e-05
0.442,1.0,0.0,0.0003583763030735682,4.715101620017898e-05,0.00034830845428508327,4.552424615634576e-05
0.444,1.0,0.0,0.0003570615012506382,4.6936729752655574e-05,0.0003448183893518353,3.306157353142631e-05
0.446,1.0,0.0,0.00035576695182912223,4.6733516712112714e-05,0.0003470834673761158,5.405929837528546e-05
0.448,1.0,0.0,0.0003544930823807593,4.654128990420343e-05,0.00032851994766302557,6.408765749376817e-05
0.45,1.0,0.0,0.00035324030051286454,4.6359957367442316e-05,0.0003806942324146927,4.600422800887518e-05
0.452,1.0,0.0,0.0003520089939717903,4.618942251530145e-05,0.0003411150951399643,5.767614531354561e-05
0.454,1.0,0.0,0.00035079953075686695,4.6029584296440945e-05,0.0003411163451934305,7.6626273491808e-05
0.456,1.0,0.0,0.000349612259244551,4.588033735304935e-05,0.00038209544908498496,3.402450681395783e-05
0.458,1.0,0.0,0.00034844750832250404,4.574157217727229e-05,0.00034522706735210597,5.523567754686415e-05
0.46,1.0,0.0,0.0003473055875333271,4.561317526571149e-05,0.0003467272697802685,5.16267521705878e-05
0.462,1.0,0.0,0.000346186787227674,4.549502927197929e-05,0.0003370946877980369,4.7067818102282284e-05
0.464,1.0,0.0,0.00034509137872646664,4.538701315729691e-05,0.0003367897714466221,5.249505917637689e-05
0.466,1.0,0.0,0.000344019614491935,4.5289002339127155e-05,0.0003800864246319368,3.457239251452729e-05
0.468,1.0,0.0,0.00034297172830720574,4.5200868837834964e-05,0.00034491207798124414,4.4556723535533175e-05
0.47000000000000003,1.0,0.0,0.0003419479354641616,4.5122481421371625e-05,0.00034495771918019864,8.972918090266017e-06
0.47200000000000003,1.0,0.0,0.000340948432959296,4.5053705747980236e-05,0.00036194483262727534,2.4989758361521032e-05
0.47400000000000003,1.0,0.0,0.000339973399697287,4.49944045069223e-05,0.0003674800288582278,2.5768026505341936e-05
0.47600000000000003,1.0,0.0,0.0003390229967020154,4.4944437557226876e-05,0.0003365151556742556,5.993190885091263e-05
0.47800000000000004,1.0,0.0,0.000338097367334753,4.490366206446532e-05,0.0003378924793693628,3.990337744127387e-05
0.48,1.0,0.0,0.00033719663751924877,4.487193263555612e-05,0.0003299344229859985,5.2074016838690235e-05
0.482,1.0,0.0,0.0003363209159734398,4.4849101451605557e-05,0.00033391145350852066,6.848347258634396e-05
0.484,1.0,0.0,0.0003354702944475183,4.4835018398790975e-05,0.00033524998410872103,6.716009803387948e-05
0.486,1.0,0.0,0.00033464484796808447,4.4829531197294634e-05,0.0003022063053008447,4.770644494042001e-05
0.488,1.0,0.0,0.00033384463508811954,4.483248552829656e-05,0.00033572053390501933,7.925969447174845e-05
0.49,1.0,0.0,0.00033306969814251235,4.484372515903593e-05,0.00032709822001629696,1.0763047781328907e-05
0.492,1.0,0.0,0.00033232006350887686,4.486309206595102e-05,0.0003430924276951677,3.6321548922318875e-05
0.494,1.0,0.0,0.0003315957418733994,4.489042655590791e-05,0.00037212391531188214,5.700470056009947e-05
0.496,1.0,0.0,0.0003308967285014562,4.492556738552902e-05,0.00033450488867295544,3.475019663176028e-05
0.498,1.0,0.0,0.00033022300351274433,4.4968351878632535e-05,0.00033728325836791795,3.372995539890214e-05
0.5,1.0,0.0,0.00032957453216067177,4.501861604179398e-05,0.0003326903762145124,6.0843321283204644e-05
