t,u0,u1,y0,y1,yT0,yT1
0.176,1.0842391232766744,0.3559635789168586,0.00037902318367039213,0.00014864145207985806,0.00037902318367039213,0.00014864145207985806
0.178,1.085154426425548,0.35917572396768116,0.00038372565990034234,0.00015043191644334425,0.00038372565990034234,0.00015043191644334425
0.18,1.0860688147287718,0.36237184837822667,0.00038836628224026736,0.0001521792739156122,0.00038836628224026736,0.0001521792739156122
0.182,1.0869822891007344,0.3655520320517718,0.0003929436360536344,0.00015388308558557834,0.0003929436360536344,0.00015388308558557834
0.184,1.0878948504549095,0.36871635449307405,0.00039745636042396473,0.00015554297359164285,0.00039745636042396473,0.00015554297359164285
0.186,1.0888064997038596,0.3718648948103591,0.00040190314842987685,0.00015715861992037557,0.00040190314842987685,0.00015715861992037557
0.188,1.089717237759233,0.3749977317172992,0.0004062827473807911,0.00015872976514529172,0.0004062827473807911,0.00015872976514529172
0.19,1.0906270655317685,0.3781149435349799,0.00041059395901309876,0.00016025620711061387,0.00041059395901309876,0.00016025620711061387
0.192,1.0915359839312937,0.38121660819385916,0.00041483563964666756,0.00016173779956480647,0.00041483563964666756,0.00016173779956480647
0.194,1.0924439938667274,0.38430280323571486,0.00041900670030162396,0.0001631744507485533,0.00041900670030162396,0.0001631744507485533
0.196,1.093351096246079,0.3873736058155839,0.0004231061067754167,0.00016456612194173085,0.0004231061067754167,0.00016456612194173085
0.198,1.0942572919764515,0.39042909270369075,0.00042713287968023365,0.00016591282597380549,0.00042713287968023365,0.00016591282597380549
0.2,1.0951625819640405,0.3934693402873666,0.00043108609444090254,0.000167214625701957,0.00043108609444090254,0.000167214625701957
0.202,1.0960669671141359,0.39649442457295947,0.00043496488125347024,0.00016847163246110034,0.00043496488125347024,0.00016847163246110034
0.20400000000000001,1.0969704483311231,0.3995044211877341,0.0004387684250047105,0.00016968400448984653,0.0004387684250047105,0.00016968400448984653
0.20600000000000002,1.0978730265184835,0.40249940538176254,0.0004424959651528682,0.00017085194533630774,0.0004424959651528682,0.00017085194533630774
0.20800000000000002,1.0987747025787953,0.4054794520298056,0.0004461467955700039,0.00017197570224751615,0.0004461467955700039,0.00017197570224751615
0.21,1.0996754774137343,0.4084446356331849,0.00044972026434635055,0.00017305556454608862,0.00044972026434635055,0.00017305556454608862
0.212,1.100575351924076,0.4113950303216448,0.00045321577355714963,0.00017409186199762952,0.00045321577355714963,0.00017409186199762952
0.214,1.1014743270096945,0.41433070985520626,0.00045663277899247757,0.00017508496317222578,0.00045663277899247757,0.00017508496317222578
0.216,1.1023724035695652,0.41725174762601036,0.0004599707898506226,0.0001760352738032476,0.0004599707898506226,0.0001760352738032476
0.218,1.1032695825017647,0.4201582166601536,0.0004632293683956132,0.00017694323514652854,0.0004632293683956132,0.00017694323514652854
0.22,1.1041658647034718,0.42305018961951335,0.0004664081295795425,0.0001778093223428589,0.0004664081295795425,0.0001778093223428589
0.222,1.105061251070969,0.42592773880356405,0.0004695067406303722,0.00017863404278658753,0.0004695067406303722,0.00017863404278658753
0.224,1.105955742499643,0.42879093615118513,0.00047252492060593577,0.00017941793450298833,0.00047252492060593577,0.00017941793450298833
