t,u0,u1,y0,y1,yT0,yT1
0.37,1.0,0.0,0.0004139343060841848,6.246821824120766e-05,0.0004045313855138078,5.5365749106414936e-05
0.372,1.0,0.0,0.00041234404355145935,6.18519255508451e-05,0.00041565472104241534,5.6575460642884134e-05
0.374,1.0,0.0,0.00041074550300501954,6.124517557894365e-05,0.0003812692895501652,5.4334477717858095e-05
0.376,1.0,0.0,0.00040913979046479213,6.064817150061296e-05,0.00040600030833581733,5.9139405591777616e-05
0.378,1.0,0.0,0.00040752799730356794,6.006110531742295e-05,0.00040896778256488175,5.1464691311538336e-05
0.38,1.0,0.0,0.00040591119982066176,5.948415801648381e-05,0.0004010903108949287,6.549736151092417e-05
0.382,1.0,0.0,0.00040429045883295424,5.8917499733336254e-05,0.00039660383520439494,7.459037628554889e-05
0.384,1.0,0.0,0.00040266681928326914,5.8361289918312006e-05,0.00039663843650875914,5.78105737438835e-05
0.386,1.0,0.0,0.00040104130986602795,5.781567750603762e-05,0.00040165442418554697,6.933813132506032e-05
0.388,1.0,0.0,0.0003994149426701095,5.7280801087766916e-05,0.00039558839727876836,6.292992285268788e-05
0.39,1.0,0.0,0.00039778871283883396,5.6756789086240295e-05,0.00040856173493886703,4.7023310692956314e-05
0.392,1.0,0.0,0.00039616359824697664,5.624375993278148e-05,0.0003830187511516365,5.2479748378072014e-05
0.394,1.0,0.0,0.000394540559194708,5.5741822246354494e-05,0.0003981638791956702,6.224559570758134e-05
0.396,1.0,0.0,0.0003929205381183444,5.525107501431592e-05,0.0003943109771495155,6.378138164067393e-05
0.398,1.0,0.0,0.00039130445931778593,5.4771607774609335e-05,0.0003732323137144162,6.916755557035388e-05
0.4,1.0,0.0,0.0003896932287005054,5.430350079916053e-05,0.0003821472077172913,7.27327453680283e-05
0.402,1.0,0.0,0.00038808773354194595,5.384682527824376e-05,0.00039314062907604125,4.8083806496866517e-05
0.404,1.0,0.0,0.0003864888422621733,5.340164350560038e-05,0.00037047220861004975,4.6117882395260923e-05
0.406,1.0,0.0,0.0003848974042186223,5.296800906410235e-05,0.00038117397536444877,3.909313803335504e-05
0.40800000000000003,1.0,0.0,0.0003833142495147666,5.254596701176389e-05,0.0003818107019548479,4.123339442119212e-05
0.41000000000000003,1.0,0.0,0.00038174018882453466,5.213555406791501e-05,0.000389730130938077,5.042842189077809e-05
0.41200000000000003,1.0,0.0,0.00038017601323228693,5.173679879936097e-05,0.00038095491850727726,4.991178186312451e-05
0.41400000000000003,1.0,0.0,0.0003786224940881603,5.134972180636155e-05,0.0003748267766458868,4.9089329061997266e-05
0.41600000000000004,1.0,0.0,0.0003770803828785823,5.0974335908273924e-05,0.0003740449305059368,4.9684608730714945e-05
0.418,1.0,0.0,0.00037555041111174674,5.061064632871201e-05,0.0003566250472795434,3.0371852484946788e-05
0.42,1.0,0.0,0.00037403329021784044,5.025865088008455e-05,0.00038317211785568163,4.952675076396119e-05
0.422,1.0,0.0,0.0003725297114638017,4.9918340147382725e-05,0.00039263329603997295,3.944223342921509e-05
0.424,1.0,0.0,0.00037104034588238664,4.958969767109686e-05,0.00036279074297916814,5.871335395269683e-05
0.426,1.0,0.0,0.0003695658442153151,4.9272700129149634e-05,0.00036451035986268584,4.97949756152227e-05
0.428,1.0,0.0,0.00036810683687026096,4.896731751774137e-05,0.0003594243187507758,4.8102278877167996e-05
0.43,1.0,0.0,0.00036666393389144913,4.867351333101051e-05,0.00036593055934663687,3.242991134141619e-05
0.432,1.0,0.0,0.000365237724943615,4.839124473941946e-05,0.00036810082313038883,3.005638668720423e-05
0.434,1.0,0.0,0.00036382877930908006,4.81204627667832e-05,0.0003471617522787299,4.214665034710954e-05
0.436,1.0,0.0,0.0003624376458976925,4.7861112465864605e-05,0.0003632787108861016,4.640502299614793e-05
0.438,1.0,0.0,0.0003610648532693778,4.7613133092466863e-05,0.00035288057526353193,6.297575634332433e-05
0.44,1.0,0.0,0.00035971090966904225,4.7376458277959304e-05,0.00037802316363632385,4.382705664273497e-05
0.442,1.0,0.0,0.0003583763030735682,4.715101620017898e-05,0.0003665773252705973,4.40274595198222e-05
0.444,1.0,0.0,0.0003570615012506382,4.6936729752655574e-05,0.00035897645567994804,4.6767577097921975e-05
0.446,1.0,0.0,0.00035576695182912223,4.6733516712112714e-05,0.0003596985133090943,4.844299383790404e-05
0.448,1.0,0.0,0.0003544930823807593,4.654128990420343e-05,0.000336915688371567,4.3559330140675066e-05
0.45,1.0,0.0,0.00035324030051286454,4.6359957367442316e-05,0.0003559923668992937,5.299129216939847e-05
0.452,1.0,0.0,0.0003520089939717903,4.618942251530145e-05,0.0003756420997951762,4.511773125285191e-05
0.454,1.0,0.0,0.00035079953075686695,4.6029584296440945e-05,0.0003679510825808446,5.345839529388344e-05
0.456,1.0,0.0,0.000349612259244551,4.588033735304935e-05,0.0003562165190393371,3.4045104822313295e-05
0.458,1.0,0.0,0.00034844750832250404,4.574157217727229e-05,0.00033532463132501626,3.820710662294628e-05
0.46,1.0,0.0,0.0003473055875333271,4.561317526571149e-05,0.00034773970026101087,4.607580426077096e-05
0.462,1.0,0.0,0.000346186787227674,4.549502927197929e-05,0.00035285556195283464,5.255800976678661e-05
0.464,1.0,0.0,0.00034509137872646664,4.538701315729691e-05,0.0003524552928940798,5.269693542855304e-05
0.466,1.0,0.0,0.000344019614491935,4.5289002339127155e-05,0.0003217846638969463,3.021182518643604e-05
0.468,1.0,0.0,0.00034297172830720574,4.5200868837834964e-05,0.0003590979364582513,4.210879406593229e-05
0.47000000000000003,1.0,0.0,0.0003419479354641616,4.5122481421371625e-05,0.0003663965859235545,5.9173216805048114e-05
0.47200000000000003,1.0,0.0,0.000340948432959296,4.5053705747980236e-05,0.0003432711388409623,3.888177805648944e-05
0.47400000000000003,1.0,0.0,0.000339973399697287,4.49944045069223e-05,0.0003388168603227597,4.303487691045374e-05
0.47600000000000003,1.0,0.0,0.0003390229967020154,4.4944437557226876e-05,0.0003367013870877048,3.577827248555451e-05
0.47800000000000004,1.0,0.0,0.000338097367334753,4.490366206446532e-05,0.0003501481628618898,6.152885833660021e-05
0.48,1.0,0.0,0.00033719663751924877,4.487193263555612e-05,0.0003426169976264006,5.1088490178002845e-05
0.482,1.0,0.0,0.0003363209159734398,4.4849101451605557e-05,0.00034273664148747675,4.229667481957515e-05
0.484,1.0,0.0,0.0003354702944475183,4.4835018398790975e-05,0.0003462365821069585,6.092157135199932e-05
0.486,1.0,0.0,0.00033464484796808447,4.4829531197294634e-05,0.0003445987694453085,3.915526736944513e-05
0.488,1.0,0.0,0.00033384463508811954,4.483248552829656e-05,0.0003504457419291193,4.955835341294625e-05
